java.sql.Timestamp,java.sql.Timestamp,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Short,java.lang.String,java.lang.String,java.lang.String,java.lang.Long,java.lang.Long,java.lang.Double,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Double
StartDate,EndDate,ServiceType,Provider,Consumer,PeerConsumer,Period,ServiceLocation,ConsumerLocation,PeerConsumerLocation,DEVICE,QOS,PROTOCOL,SOURCE,DESTINATION,SrcBytes,BILLABLE_BYTES,Empty,GroupId,BillingRecordTypeId,IsVolatile,Amount
2005/09/14-15:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKDBFP15","10.194.19.37",10660,10660,0.0,18000496,300,0,106.6
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKDBFP15","sanemacon05",78132,78132,0.0,18000496,300,0,781.32
2005/09/14-13:30:00,2005/09/14-16:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKMRD2T","10.194.19.36",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-13:30:00,2005/09/14-16:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKMRD2T","10.194.19.37",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKMRD2T","sanemacon05",25098,25098,0.0,18000496,300,0,250.98
2005/09/14-17:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKPRD4B","sanemacon05",9612,9612,0.0,18000496,300,0,96.12
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKPRD4H","10.194.19.36",13858,13858,0.0,18000496,300,0,138.58
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKPRD4H","10.194.19.37",13858,13858,0.0,18000496,300,0,138.58
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBKKPRD4H","sanemacon05",78498,78498,0.0,18000496,300,0,784.98
2005/09/14-15:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBN9ZR23F","10.194.19.37",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBN9ZR23F","sanemacon05",35642,35642,0.0,18000496,300,0,356.42
2005/09/14-19:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANBN9ZR23F","sanemadom09",5256,5256,0.0,18000496,300,0,52.56
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL990VLLR","10.194.19.36",3198,3198,0.0,18000496,300,0,31.98
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL990VLLR","10.194.19.37",3198,3198,0.0,18000496,300,0,31.98
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL990VLLR","sanemacon05",66782,66782,0.0,18000496,300,0,667.82
2005/09/14-15:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPY","10.194.19.36",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-15:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPY","10.194.19.37",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPY","sanemacon05",28302,28302,0.0,18000496,300,0,283.02
2005/09/14-20:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPZ","10.194.12.137",8741,8741,0.0,18000496,300,0,87.41
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPZ","10.194.19.36",2132,2132,0.0,18000496,300,0,21.32
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPZ","10.194.19.37",2132,2132,0.0,18000496,300,0,21.32
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RPZ","sanemacon05",33252,33252,0.0,18000496,300,0,332.52
2005/09/14-13:30:00,2005/09/14-16:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTB","10.194.19.36",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-13:30:00,2005/09/14-16:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTB","10.194.19.37",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTB","sanemacon05",39914,39914,0.0,18000496,300,0,399.14
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTB","sanemadom09",18385,18385,0.0,18000496,300,0,183.85
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTG","10.194.19.36",1599,1599,0.0,18000496,300,0,15.99
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTG","10.194.19.37",1599,1599,0.0,18000496,300,0,15.99
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTG","sanemacon05",25098,25098,0.0,18000496,300,0,250.98
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RTG","sanemadom09",4280,4280,0.0,18000496,300,0,42.8
2005/09/14-16:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RVG","10.194.19.36",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-16:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RVG","10.194.19.37",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RVG","sanemacon05",26364,26364,0.0,18000496,300,0,263.64
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RVG","sanemadom09",19216,19216,0.0,18000496,300,0,192.16
2005/09/14-18:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RWA","sanemacon05",6942,6942,0.0,18000496,300,0,69.42
2005/09/14-19:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RWW","sanemadom09",8393,8393,0.0,18000496,300,0,83.93
2005/09/14-16:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXM","10.194.19.36",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-16:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXM","10.194.19.37",1066,1066,0.0,18000496,300,0,10.66
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXM","sanemacon05",19758,19758,0.0,18000496,300,0,197.58
2005/09/14-14:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXV","10.194.19.36",2833,2833,0.0,18000496,300,0,28.33
2005/09/14-14:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXV","10.194.19.37",3198,3198,0.0,18000496,300,0,31.98
2005/09/14-12:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXV","sanemacon05",62000,62000,0.0,18000496,300,0,620
2005/09/14-13:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXV","sanemadom09",14442,14442,0.0,18000496,300,0,144.42
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXZ","10.194.19.36",2132,2132,0.0,18000496,300,0,21.32
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXZ","10.194.19.37",2132,2132,0.0,18000496,300,0,21.32
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RXZ","sanemacon05",38846,38846,0.0,18000496,300,0,388.46
2005/09/14-14:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYB","sanemacon05",2213,2213,0.0,18000496,300,0,22.13
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYD","10.194.19.36",1599,1599,0.0,18000496,300,0,15.99
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYD","10.194.19.37",1599,1599,0.0,18000496,300,0,15.99
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYD","sanemacon05",62876,62876,0.0,18000496,300,0,628.76
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYD","sanemadom09",21118,21118,0.0,18000496,300,0,211.18
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYR","10.194.19.36",1599,1599,0.0,18000496,300,0,15.99
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYR","10.194.19.37",1599,1599,0.0,18000496,300,0,15.99
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYR","sanemacon05",46387,46387,0.0,18000496,300,0,463.87
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RYR","sanemadom09",30539,30539,0.0,18000496,300,0,305.39
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZF","10.194.19.36",3731,3731,0.0,18000496,300,0,37.31
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZF","10.194.19.37",3731,3731,0.0,18000496,300,0,37.31
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZF","sanemacon05",77494,77494,0.0,18000496,300,0,774.94
2005/09/14-12:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZF","sanemadom09",37460,37460,0.0,18000496,300,0,374.6
2005/09/14-12:30:00,2005/09/14-23:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZV","10.194.19.36",9061,9061,0.0,18000496,300,0,90.61
2005/09/14-12:30:00,2005/09/14-23:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZV","10.194.19.37",8893,8893,0.0,18000496,300,0,88.93
2005/09/14-12:30:00,2005/09/14-23:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZV","sanemacon05",39516,39516,0.0,18000496,300,0,395.16
2005/09/14-20:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945RZV","sanemadom09",1656,1656,0.0,18000496,300,0,16.56
2005/09/14-13:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAK","10.194.19.36",2665,2665,0.0,18000496,300,0,26.65
2005/09/14-13:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAK","10.194.19.37",2665,2665,0.0,18000496,300,0,26.65
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAK","sanemacon05",53630,53630,0.0,18000496,300,0,536.3
2005/09/14-12:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAN","10.194.19.36",3198,3198,0.0,18000496,300,0,31.98
2005/09/14-12:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAN","10.194.19.37",3198,3198,0.0,18000496,300,0,31.98
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAN","sanemacon05",67850,67850,0.0,18000496,300,0,678.5
2005/09/14-12:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TAN","sanemadom09",12824,12824,0.0,18000496,300,0,128.24
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TBD","10.194.19.36",9594,9594,0.0,18000496,300,0,95.94
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TBD","10.194.19.37",9594,9594,0.0,18000496,300,0,95.94
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TBD","sanemacon05",38112,38112,0.0,18000496,300,0,381.12
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","EMASANL9945TBD","sanemadom09",1648,1648,0.0,18000496,300,0,16.48
2005/09/14-19:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","EMASANL9945TNL","10.193.95.245",129728,129728,0.0,18000496,300,0,1297.28
2005/09/14-14:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.2_99",0,"TCP","EMASANL99LLNBN","172.19.157.60",1584,1584,0.0,18000496,300,0,15.84
2005/09/14-16:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.2_99",0,"TCP","EMASANL99LLNBN","172.20.136.101",2304,2304,0.0,18000496,300,0,23.04
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.2_99",0,"TCP","sanemaapp29","170.116.154.40",640569,640569,0.0,18000496,300,0,6405.69
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANBDSGP41J",311298,311298,0.0,18000496,300,0,3112.98
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANBKDBFP15",79792,79792,0.0,18000496,300,0,797.92
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANBKKMRD2T",25783,25783,0.0,18000496,300,0,257.83
2005/09/14-17:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANBKKPRD4B",9869,9869,0.0,18000496,300,0,98.69
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANBKKPRD4H",80309,80309,0.0,18000496,300,0,803.09
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANBN9ZR23F",284451,284451,0.0,18000496,300,0,2844.51
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL990VLLR",316331,316331,0.0,18000496,300,0,3163.31
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RPY",29060,29060,0.0,18000496,300,0,290.6
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RPZ",33896,33896,0.0,18000496,300,0,338.96
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RTB",288779,288779,0.0,18000496,300,0,2887.79
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RTG",25705,25705,0.0,18000496,300,0,257.05
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RVG",27166,27166,0.0,18000496,300,0,271.66
2005/09/14-18:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RWA",7099,7099,0.0,18000496,300,0,70.99
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RXM",20284,20284,0.0,18000496,300,0,202.84
2005/09/14-12:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RXV",311663,311663,0.0,18000496,300,0,3116.63
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RXZ",287689,287689,0.0,18000496,300,0,2876.89
2005/09/14-14:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RYB",4808,4808,0.0,18000496,300,0,48.08
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RYD",312298,312298,0.0,18000496,300,0,3122.98
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RYR",512828,512828,0.0,18000496,300,0,5128.28
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RZF",79217,79217,0.0,18000496,300,0,792.17
2005/09/14-12:30:00,2005/09/14-23:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945RZV",40409,40409,0.0,18000496,300,0,404.09
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945TAK",302930,302930,0.0,18000496,300,0,3029.3
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945TAN",317423,317423,0.0,18000496,300,0,3174.23
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemacon05","EMASANL9945TBD",39059,39059,0.0,18000496,300,0,390.59
2005/09/14-15:30:00,2005/09/14-17:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","10.198.40.118",2721,2721,0.0,18000496,300,0,27.21
2005/09/14-17:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","10.198.40.141",4766,4766,0.0,18000496,300,0,47.66
2005/09/14-12:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","10.198.40.142",877636,877636,0.0,18000496,300,0,8776.36
2005/09/14-16:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","BSCEPI11",2954,2954,0.0,18000496,300,0,29.54
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANB7YHP41J",36914,36914,0.0,18000496,300,0,369.14
2005/09/14-16:30:00,2005/09/14-17:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANBDSGP41J",1090,1090,0.0,18000496,300,0,10.9
2005/09/14-19:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANBN9ZR23F",13780,13780,0.0,18000496,300,0,137.8
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RTB",50059,50059,0.0,18000496,300,0,500.59
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RTG",3904,3904,0.0,18000496,300,0,39.04
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RVG",55456,55456,0.0,18000496,300,0,554.56
2005/09/14-19:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RWW",18110,18110,0.0,18000496,300,0,181.1
2005/09/14-13:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RXV",6536,6536,0.0,18000496,300,0,65.36
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RYD",94837,94837,0.0,18000496,300,0,948.37
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RYR",88081,88081,0.0,18000496,300,0,880.81
2005/09/14-12:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RZF",37110,37110,0.0,18000496,300,0,371.1
2005/09/14-20:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945RZV",1356,1356,0.0,18000496,300,0,13.56
2005/09/14-12:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945TAN",30624,30624,0.0,18000496,300,0,306.24
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.27_99",0,"TCP","sanemadom09","EMASANL9945TBD",1887,1887,0.0,18000496,300,0,18.87
2005/09/14-12:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","WATHD00690600",2800,2800,0.0,18000496,300,0,28
2005/09/14-12:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","WATHD00904600",4284,4284,0.0,18000496,300,0,42.84
2005/09/14-17:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","WATHD00904900",8528,8528,0.0,18000496,300,0,85.28
2005/09/14-17:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TCP","sanemadom09","WMADL552131Y",50228,50228,0.0,18000496,300,0,502.28
2005/09/14-15:30:00,2005/09/14-16:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.5_99",0,"TCP","sanemadom09","kumara09-dt",10312,10312,0.0,18000496,300,0,103.12
2005/09/14-19:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.5_99",0,"TCP","sanemadom09","shenoe-lt",118593,118593,0.0,18000496,300,0,1185.93
2005/09/14-13:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.16.2_99",0,"TELNET","168.224.145.14","EMASANLKB0206W",23091,23091,0.0,18000497,300,0,230.91
2005/09/14-18:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TELNET","168.224.220.155","10.203.192.241",2946,2946,0.0,18000497,300,0,29.46
2005/09/14-18:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10012000,10012000,"10.192.17.1_99",0,"TELNET","168.224.220.155","10.203.192.242",27268,27268,0.0,18000497,300,0,272.68
